BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Prob,Score,CCCD,Tên,HDV
0,20800,97360.0,123854.0,HomeImp,Mgr,0.0,0.0,0.0,310.23181959,1.0,20.0,43.217416959,0.0044447047794808,804,4629815555,Phan Hải Cường,200252
1,10000,186000.0,225750.0,HomeImp,ProfExe,2.0,0.0,0.0,75.866666667,,5.0,,0.7051428571428572,577,629287696728,Phan Thị Hùng,912593
0,31900,104092.0,143832.0,DebtCon,Other,15.0,0.0,0.0,235.20181946,1.0,40.0,43.691524423,0.0211387459088525,747,569503661603,Vũ Văn Quyên,763562
0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.838898801,2.0,21.0,30.062792323,0.0057840327467998,795,439609363128,Phạm Hồng Quyên,387084
0,22500,76493.0,105545.0,DebtCon,Other,,1.0,1.0,235.54177624,2.0,13.0,43.061669134,0.0279493946306532,737,200181884607,Phan Đức Linh,314955
0,29800,34000.0,71000.0,DebtCon,Other,10.0,,,115.66666667,,24.0,,0.0077867392226752,784,559569412223,Phan Thu Mai,554122
0,13600,87294.0,115183.0,HomeImp,ProfExe,11.0,0.0,2.0,185.33850577,0.0,28.0,35.549808739,0.0794215731580737,697,532919444097,Hoàng Minh Bình,848229
1,10000,,25010.0,HomeImp,Self,5.0,0.0,3.0,326.13333333,4.0,17.0,,0.6886507341120994,580,859908592499,Lê Đức Mai,387761
1,5700,74172.0,79846.0,DebtCon,ProfExe,0.0,0.0,0.0,157.00977472,0.0,28.0,47.415228659,0.8857336894300173,535,521842409386,Đặng Hồng Hà,679984
0,51800,174945.0,251643.0,DebtCon,ProfExe,5.0,0.0,0.0,257.80792887,1.0,33.0,40.174064762,0.0051601491117688,799,131999971135,Huỳnh Thị Dũng,706893
0,26300,,37310.0,HomeImp,Other,26.0,0.0,0.0,92.855129432,2.0,15.0,27.217028651,0.0036239417967051,811,182647766694,Nguyễn Văn Mai,783366
0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,85.232500724,0.0,13.0,31.344365522,0.0094355982468338,777,502617040416,Huỳnh Thu Hà,988205
0,29500,232801.0,289260.0,DebtCon,ProfExe,13.0,0.0,0.0,264.43150764,2.0,25.0,26.981363085,0.0485903611965754,716,457776380427,Phạm Đức Mai,353989
1,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666667,2.0,33.0,,0.2975354443364647,640,645845109605,Phan Thu Anh,697409
0,13900,57700.0,74350.0,DebtCon,,8.5,,,,,,,0.1169169673168832,682,921968658047,Phan Minh Bình,255795
0,15400,,43899.0,HomeImp,Other,0.0,0.0,0.0,324.55174135,1.0,9.0,27.77956059,0.0129976197595135,765,435002745608,Phạm Hải Dũng,095328
0,7500,40936.0,50900.0,DebtCon,,10.0,1.0,0.0,115.6,1.0,26.0,,0.0755892304721474,699,717056227972,Vũ Văn Bình,155345
0,4900,67794.0,84630.0,HomeImp,Other,4.0,0.0,0.0,112.57341888,0.0,15.0,41.673996362,0.026235666258201,739,702344905350,Trần Văn Quyên,319138
0,24600,135278.0,164559.0,DebtCon,Other,5.0,1.0,0.0,225.36684849,0.0,20.0,34.079157691,0.0266686973213961,739,948930846765,Trần Xuân Dũng,727801
0,22500,44228.0,86872.0,HomeImp,Other,24.0,0.0,0.0,256.28691889,1.0,6.0,26.853259022,0.0465204799211408,718,429883768934,Bùi Minh Lan,137753
1,14100,52302.0,63589.0,HomeImp,ProfExe,6.0,0.0,0.0,130.34246718,4.0,8.0,34.792831648,0.775310552328257,564,473466520266,Nguyễn Thu Phương,668981
1,28500,108293.0,135317.0,DebtCon,Other,5.0,0.0,0.0,219.61525186,4.0,43.0,31.209731086,0.6971942835935158,579,361432955140,Đặng Thu Thảo,195464
0,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0,163.39478871,1.0,20.0,28.274888868,0.0048208418220582,801,157538430668,Hoàng Thùy Bình,173222
0,8100,26886.0,36527.0,HomeImp,ProfExe,12.0,0.0,0.0,188.41982641,0.0,13.0,24.865567185,0.0186737671561944,752,971629216758,Phạm Thị Vân,126352
0,13800,77130.0,127000.0,DebtCon,ProfExe,15.0,0.0,0.0,296.33333333,0.0,19.0,,0.000765773140879,850,495283155438,Huỳnh Hải Hà,814264
0,24300,21660.0,48475.0,DebtCon,Other,26.0,0.0,0.0,102.78283553,0.0,10.0,23.247958281,0.0046013782464103,803,466311077093,Nguyễn Quốc Sơn,737932
0,13300,44952.0,56394.0,DebtCon,Other,,0.0,0.0,74.435993325,0.0,14.0,41.060320697,0.0614657965225666,707,592237044655,Trần Hồng Anh,069670
0,17300,40280.0,66319.0,DebtCon,,4.0,0.0,0.0,101.32557693,2.0,9.0,27.975935447,0.0064614650598127,791,425068366175,Lê Đức Linh,276855
1,14700,94672.0,,,Other,14.0,0.0,1.0,67.038031911,0.0,11.0,40.317434429,0.7557207853308288,568,990246624022,Hoàng Xuân Phương,663421
0,12000,87000.0,113850.0,DebtCon,Office,11.0,0.0,0.0,216.13333333,0.0,12.0,,0.0133010120829655,764,753111942657,Huỳnh Hồng Anh,564818
0,50600,178073.0,255435.0,DebtCon,ProfExe,5.0,0.0,0.0,238.17705457,1.0,33.0,37.501489447,0.0071763869561035,787,393730627957,Hoàng Quốc Phương,147220
0,16200,70703.0,87682.0,DebtCon,Other,10.0,0.0,0.0,87.211328556,3.0,10.0,31.379268837,0.0104474698510887,773,618704598985,Nguyễn Hải Hùng,538525
0,11600,73079.0,101219.0,HomeImp,ProfExe,7.0,0.0,0.0,152.249875,0.0,33.0,34.249620743,0.0112317136921036,770,77524640039,Phan Xuân Hùng,658715
0,16200,81933.0,131208.0,DebtCon,ProfExe,13.0,0.0,0.0,308.53202717,0.0,19.0,29.60368375,0.0033964833317451,814,345372388330,Vũ Minh Phương,437473
0,12300,152274.0,177940.0,HomeImp,Office,4.0,0.0,0.0,196.87675772,0.0,56.0,33.722769149,0.0037579339041886,810,269769065196,Hoàng Thu Mai,233882
0,13700,84996.0,112522.0,HomeImp,ProfExe,9.0,0.0,1.0,171.95341056,0.0,28.0,32.843504905,0.0076511769017217,784,180418128074,Trần Thị Linh,701343
0,9000,76964.0,90500.0,DebtCon,Other,3.0,0.0,0.0,101.4,2.0,32.0,,0.045455848179887,719,782773834841,Hoàng Thùy Thảo,585758
0,9400,61185.0,65302.0,DebtCon,Other,1.0,0.0,2.0,117.17100444,2.0,18.0,35.611943876,0.0647898555099886,705,846254720898,Vũ Thu Phương,523485
1,23200,14511.0,81579.0,DebtCon,Other,7.0,0.0,3.0,272.938299,0.0,23.0,47.120580493,0.8871428571428571,535,495282155250,Lê Thùy Bình,934246
0,16400,58664.0,89589.0,DebtCon,Office,27.0,0.0,0.0,211.44110206,0.0,21.0,34.256364885,0.0055134438102178,796,786958287037,Phạm Xuân Sơn,864323
0,29700,100657.0,148653.0,DebtCon,Other,14.0,0.0,0.0,221.92531148,0.0,40.0,42.302907328,0.0060023382580515,793,30446386862,Nguyễn Thu Vân,232246
0,24000,96072.0,122441.0,HomeImp,Mgr,10.0,0.0,0.0,127.741782,1.0,24.0,33.608037305,0.0012064209646452,850,182804646670,Lê Hồng Hùng,500184
0,13600,64799.0,84425.0,DebtCon,Office,14.0,0.0,0.0,115.32388361,0.0,24.0,36.85085748,0.0232398108150788,744,199787406878,Phạm Hải Quyên,957343
0,25300,46780.0,62536.0,DebtCon,Office,18.0,0.0,0.0,189.13668831,0.0,22.0,30.746724366,0.0025263966921124,825,153889620508,Vũ Thị Dũng,298811
0,19500,58474.0,89240.0,DebtCon,Office,6.0,,,172.87214555,,15.0,38.823782794,0.106204384157271,686,297068942614,Phan Hải Linh,066069
0,24300,110442.0,138581.0,DebtCon,Mgr,9.0,2.0,0.0,175.15368945,4.0,17.0,40.348885329,0.0704014396456256,702,315463931101,Trần Văn Anh,395234
0,41800,5143.0,67205.0,HomeImp,Office,,0.0,0.0,317.92478397,0.0,18.0,14.853341066,0.0044520800511742,804,644223633900,Huỳnh Hải Phương,983986
0,11100,,,,,,,,,,,26.232459223,0.0196898904523512,750,860707510914,Hoàng Thùy Tú,169292
0,9600,77359.0,101365.0,HomeImp,Other,1.0,0.0,0.0,182.80351445,0.0,31.0,33.481910133,0.0293905672080825,735,997869431530,Bùi Thùy Hùng,791299
0,22600,131098.0,176119.0,,Mgr,26.0,,5.0,339.67701817,1.0,28.0,33.057559856,0.0216883116883116,746,407515177957,Nguyễn Thùy Linh,619599
0,13400,65662.0,92050.0,DebtCon,Other,2.0,0.0,0.0,20.759215295,1.0,3.0,42.009390078,0.0828257517593988,696,720529338287,Phan Quốc Lan,270247
0,8700,79062.0,98038.0,DebtCon,ProfExe,4.0,0.0,0.0,139.26403364,0.0,26.0,33.578035539,0.0135939155301922,763,728835633390,Nguyễn Thu Thảo,075647
0,11400,125486.0,195284.0,HomeImp,Office,0.0,0.0,0.0,354.29028718,0.0,15.0,38.143068786,0.0135844818297459,763,179256126672,Bùi Xuân Mai,173746
0,18500,81938.0,106187.0,DebtCon,ProfExe,2.0,0.0,0.0,282.90060926,1.0,21.0,40.038841103,0.0114183171950375,770,931128189312,Vũ Hải Lan,194532
0,26200,189252.0,241754.0,DebtCon,Other,9.0,0.0,0.0,97.314887744,2.0,25.0,40.312697726,0.013081968044411,765,178760746051,Trần Quốc Linh,816871
1,10000,52410.0,54500.0,,Mgr,1.0,9.0,4.0,132.9,4.0,29.0,,0.7671428571428571,566,158710786199,Phạm Thu Bình,047644
0,15400,10074.0,57135.0,DebtCon,ProfExe,4.0,0.0,0.0,310.36675681,0.0,16.0,17.601206169,0.0046822606230756,802,273128349839,Vũ Quốc Hà,464912
0,33000,232113.0,46286.0,DebtCon,Mgr,3.0,0.0,1.0,214.3529578,2.0,50.0,42.512000016,0.0090713080111774,778,958302068950,Vũ Xuân Sơn,119507
0,10800,49953.0,75322.0,DebtCon,Other,0.0,0.0,0.0,58.892731331,8.0,21.0,23.875946186,0.0710204911367702,702,89491239683,Vũ Thùy Dũng,332674
0,26900,,35397.0,DebtCon,Other,7.0,0.0,,85.250840722,,13.0,20.837255468,0.0011808261572965,850,849246985391,Bùi Xuân Tú,403136
0,13000,67395.0,94355.0,DebtCon,Office,8.0,0.0,0.0,214.48449255,3.0,28.0,40.970466815,0.0048666396861127,801,152716077856,Lê Xuân Tú,277013
0,16100,,29725.0,DebtCon,Other,11.0,,,85.951530438,2.0,8.0,33.496046557,0.0022031159359048,829,718085187474,Phan Quốc Bình,298973
0,12000,150000.0,175065.0,DebtCon,ProfExe,7.0,,1.0,206.66666667,4.0,26.0,,0.0860232307967296,694,136350981633,Phạm Thị Sơn,101330
0,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0.0,0.0,236.36666667,0.0,22.0,,0.0283218905937015,736,630634287120,Nguyễn Văn Quyên,943681
0,13100,48153.0,70059.0,DebtCon,Other,11.0,0.0,0.0,242.6505336,0.0,18.0,30.893118223,0.0080823192858446,782,64094446111,Nguyễn Quốc Phương,570158
0,23800,76390.0,110315.0,DebtCon,Mgr,7.0,0.0,0.0,275.95535624,2.0,29.0,29.713601037,0.0152740990328284,759,557176811597,Lê Quốc Anh,201837
1,25000,110048.0,,DebtCon,Other,1.0,0.0,1.0,126.4,2.0,24.0,,0.2299462697002548,652,698615952578,Lê Xuân Anh,439810
1,4500,90000.0,105800.0,HomeImp,Other,6.0,2.0,3.0,80.1,3.0,10.0,,0.7571428571428571,568,989836058871,Nguyễn Minh Quyên,255088
0,17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0,57.166745124,1.0,9.0,39.991154244,0.0206961778981875,748,859625379683,Bùi Thu Quyên,131675
0,10000,88777.5,112014.0,DebtCon,ProfExe,13.0,0.0,0.0,182.63333333,2.0,18.0,,0.0114581977519417,770,756312078210,Huỳnh Minh Hùng,351568
0,19600,85984.0,112721.0,DebtCon,Mgr,18.0,0.0,0.0,239.13779406,4.0,31.0,36.031180289,0.0053134106914715,798,452655401701,Phan Quốc Mai,590744
1,5000,123000.0,157500.0,HomeImp,Mgr,9.0,,,,,,,0.4072747292518846,622,120667448225,Phan Thị Anh,097259
0,18600,119741.0,212530.0,DebtCon,Other,4.0,1.0,0.0,202.28857763,0.0,17.0,27.07376116,0.0767921241360831,699,478778524791,Đặng Quốc Quyên,874556
1,9700,73085.0,92000.0,DebtCon,Other,8.0,0.0,3.0,173.5,0.0,34.0,,0.4449197476091885,617,282298070545,Trần Thị Tú,750477
0,9200,69657.0,89082.0,DebtCon,,3.0,0.0,0.0,217.32115468,0.0,16.0,28.749890366,0.0038346359125571,809,475368084068,Bùi Quốc Bình,325116
1,11900,54867.0,79000.0,HomeImp,Mgr,1.0,0.0,0.0,182.6,2.0,23.0,,0.0993461103955139,688,399415249628,Phạm Văn Cường,367085
0,9900,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.801476116,2.0,15.0,24.594992574,0.0058593311886756,794,270387713456,Phạm Thùy Phương,363617
0,25000,65000.0,99000.0,DebtCon,ProfExe,12.0,0.0,0.0,283.06666667,1.0,33.0,,0.0062421935279557,792,45633490026,Đặng Quốc Bình,568540
0,9600,,68324.0,HomeImp,Other,,0.0,0.0,356.45017827,0.0,6.0,36.554268317,0.0335301629103523,730,256833738524,Đặng Thu Hùng,730206
0,5300,75958.0,91703.0,DebtCon,Other,0.0,0.0,0.0,124.1821788,1.0,10.0,34.599060194,0.0521939184912686,713,81110255500,Trần Thị Lan,045870
0,39400,148631.0,207976.0,HomeImp,ProfExe,6.0,0.0,0.0,151.25694622,0.0,31.0,35.43199305,0.0075662599073574,785,502485790478,Nguyễn Thùy Tú,343481
0,12800,100241.0,113073.0,DebtCon,Other,17.0,0.0,1.0,197.27367923,1.0,15.0,39.467588446,0.0069674253473268,788,434860111099,Đặng Minh Quyên,879642
0,10700,29569.0,47842.0,DebtCon,Other,12.0,,1.0,144.81717461,7.0,28.0,36.784582009,0.0536121286382087,712,662492158009,Đặng Hải Quyên,195640
0,6500,80739.0,97630.0,DebtCon,ProfExe,1.0,,,,,,30.531264536,0.0283271275701105,736,184003604360,Nguyễn Xuân Hà,192532
0,22800,96495.0,122362.0,HomeImp,Mgr,8.0,0.0,0.0,120.9792917,2.0,24.0,29.809835155,0.003015672070129,818,958112911874,Bùi Minh Vân,213176
0,11300,114392.0,214523.0,HomeImp,ProfExe,2.0,0.0,0.0,132.09765987,1.0,15.0,26.251830338,0.0057598652206322,795,839818643026,Trần Văn Phương,688629
0,27900,137006.0,207997.0,HomeImp,ProfExe,5.0,0.0,0.0,194.0931469,1.0,28.0,36.906075155,0.0115137086565053,769,166246465188,Hoàng Hồng Mai,263200
0,21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0.0,0.0,173.34166492,0.0,25.0,39.858726886,0.0286360857720466,736,596775634545,Lê Thùy Hùng,372868
1,21000,48735.0,71694.0,DebtCon,Other,8.0,0.0,0.0,48.498970842,3.0,10.0,32.921400637,0.7273023877445232,574,150379038004,Trần Thị Mai,755922
0,13900,77007.0,96718.0,DebtCon,ProfExe,8.0,2.0,0.0,183.60866723,0.0,30.0,26.431314522,0.0044399281563255,804,679436294290,Bùi Thùy Thảo,169557
0,31300,119911.0,171916.0,DebtCon,ProfExe,16.0,0.0,0.0,140.44947135,0.0,16.0,27.689910704,0.0052442499654249,798,744343550249,Vũ Quốc Thảo,132804
1,20100,54098.0,88939.0,,,,,,,,,,0.0752109700487737,699,861953215711,Bùi Xuân Vân,259649
0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.14050903,0.0,11.0,24.20235008,0.0003045082005309,850,867853891226,Bùi Hải Anh,603619
0,87500,55938.0,86794.0,DebtCon,Other,15.0,0.0,0.0,223.88104,0.0,16.0,36.753652674,0.0228067421361786,744,871411653471,Phan Văn Anh,643110
0,22900,18059.0,57109.0,DebtCon,Other,26.0,0.0,1.0,213.03628478,0.0,24.0,25.547010323,0.00828635626925,781,994778791494,Đặng Văn Cường,558123
0,22700,93542.0,99198.0,HomeImp,,6.0,,,,,,30.080343444,0.0183256506640046,752,437091067714,Phan Minh Thảo,890099
0,18900,64290.0,87837.0,DebtCon,Other,2.0,0.0,0.0,309.00545799,3.0,15.0,42.168358483,0.0130034392450459,765,508519311793,Lê Văn Cường,154567
1,16500,67000.0,109500.0,DebtCon,Mgr,2.0,4.0,0.0,217.1,2.0,24.0,,0.4272609301030353,619,207367489518,Bùi Thùy Cường,425788
0,15000,53000.0,83400.0,HomeImp,ProfExe,5.0,0.0,0.0,120.3,0.0,13.0,,0.0387604407285448,725,330253686742,Bùi Quốc Lan,699624
0,15700,46124.0,67964.0,DebtCon,ProfExe,6.0,0.0,0.0,155.75478906,2.0,12.0,28.797918584,0.0060655024001319,793,797354660739,Vũ Văn Lan,116421
0,25000,42632.0,71000.0,DebtCon,Other,24.0,,1.0,284.93333333,1.0,30.0,,0.0746845940349061,700,173312213120,Lê Minh Thảo,641451
0,19900,4641.0,23636.0,DebtCon,Other,,0.0,0.0,63.535254747,1.0,19.0,40.442378233,0.0481677658327646,717,473863308740,Hoàng Hải Mai,603119
1,15000,34200.0,38900.0,DebtCon,Other,9.2,0.0,0.0,170.7,4.0,21.0,,0.240613243133504,650,627353082802,Huỳnh Thị Anh,139054
0,25900,,33888.0,HomeImp,Other,24.0,0.0,0.0,73.858496717,2.0,14.0,28.243062567,0.0266087308615848,739,156923890546,Hoàng Hồng Thảo,514979
1,8800,12750.0,,HomeImp,Office,23.0,,,,,,,0.2027560718883866,658,664104400262,Hoàng Hải Quyên,103199
0,7500,57213.0,92458.0,HomeImp,Office,28.0,0.0,0.0,243.15711917,1.0,16.0,23.992353351,0.0050574406557615,799,888680613978,Đặng Thị Vân,113460
0,32800,189564.0,296728.0,DebtCon,Other,27.0,0.0,0.0,155.53689674,0.0,23.0,38.05331686,0.0097619647247649,776,26492720152,Huỳnh Thị Hà,612222
0,16600,74681.0,95471.0,DebtCon,Other,6.0,0.0,0.0,187.65351043,4.0,19.0,40.453753155,0.0417687382226373,722,342563989175,Đặng Thị Quyên,605746
1,29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.96666667,1.0,23.0,,0.0693164119085917,703,810073061042,Huỳnh Thùy Linh,377245
0,24700,149235.0,178454.0,DebtCon,ProfExe,5.0,0.0,0.0,324.13778352,0.0,34.0,38.709991448,0.0148635155363552,760,405751475461,Nguyễn Đức Hùng,876727
0,30300,36014.0,76525.0,DebtCon,Mgr,14.0,0.0,0.0,88.934468851,5.0,16.0,34.9372716,0.0630632001728384,706,436650915561,Nguyễn Thùy Linh,254806
0,15800,41661.0,80457.0,DebtCon,Mgr,3.0,0.0,1.0,137.31750781,0.0,8.0,27.434094849,0.0642489826688332,706,579959527024,Hoàng Xuân Mai,930647
1,12400,50573.0,84008.0,DebtCon,Other,15.0,1.0,0.0,76.042086926,0.0,7.0,41.027966747,0.8560233162179316,545,430100956228,Đặng Hồng Bình,314467
0,5100,179725.0,251962.0,DebtCon,Sales,,0.0,0.0,127.49881344,0.0,22.0,40.308259362,0.0539444115791993,712,963491295627,Phạm Minh Hà,850057
0,24400,80065.0,118423.0,DebtCon,ProfExe,8.0,0.0,1.0,126.54274617,0.0,18.0,26.273908099,0.003536391139758,812,526425686723,Hoàng Thùy Dũng,861975
1,11600,57939.0,69774.0,DebtCon,Mgr,5.0,0.0,0.0,91.99164592,0.0,12.0,72.264093333,0.8832689236361841,536,803832951450,Lê Hải Anh,884473
0,36400,118040.0,164592.0,DebtCon,Other,,0.0,0.0,250.00328319,2.0,13.0,34.322285071,0.0326817477621336,731,961700497649,Bùi Hải Dũng,709618
0,24100,57555.0,90732.0,DebtCon,Other,8.0,0.0,0.0,236.96199248,1.0,19.0,37.934877857,0.0043662786078612,805,328329859383,Huỳnh Thị Hà,549413
0,9800,54861.0,71138.0,HomeImp,Other,4.0,0.0,0.0,258.33461797,2.0,16.0,36.035712866,0.0197487762358159,750,445471696495,Phan Thùy Tú,720590
1,20900,122807.0,150896.0,DebtCon,Other,5.0,0.0,0.0,123.4795377,2.0,13.0,30.424481104,0.6592291973203797,585,829159752521,Đặng Minh Hùng,459836
0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.54972268,0.0,27.0,20.415931614,0.0035379712835504,812,224300708826,Đặng Văn Cường,923699
0,25400,62906.0,96327.0,DebtCon,Other,17.0,0.0,0.0,110.62012706,1.0,16.0,33.760748359,0.0144541934691141,761,148255589377,Bùi Hải Dũng,400526
1,8800,50000.0,68000.0,DebtCon,Other,19.0,0.0,0.0,108.9,0.0,16.0,,0.1943812937567283,660,993182875842,Lê Hải Mai,900825
0,20100,62661.0,87329.0,DebtCon,Other,18.0,0.0,0.0,198.34134329,0.0,22.0,32.83817817,0.0026947025322547,822,612916732245,Phạm Hải Linh,190289
0,20500,86236.0,138729.0,DebtCon,Other,11.0,0.0,0.0,97.862172571,3.0,14.0,38.699441104,0.0235333502215498,743,143988211075,Huỳnh Hải Sơn,654507
0,5000,68739.0,93435.0,,Mgr,3.0,0.0,0.0,148.72040469,0.0,23.0,36.669278612,0.0634693832570318,706,299940595873,Đặng Hồng Quyên,423055
0,23500,147696.0,118200.0,,ProfExe,4.0,0.0,0.0,103.67278586,2.0,34.0,30.361711413,0.0083126061904078,781,881166626933,Lê Thùy Thảo,774161
0,18000,49255.0,61752.0,DebtCon,Other,8.0,0.0,0.0,122.06196718,3.0,49.0,30.033722382,0.079638856502104,697,486785275089,Vũ Minh Hùng,815551
0,8600,41126.0,55500.0,DebtCon,Other,6.0,0.0,0.0,73.033333333,1.0,11.0,,0.0712815774648492,701,887177987098,Bùi Văn Bình,730435
1,10000,48840.0,58740.0,HomeImp,Other,15.0,2.0,2.0,194.8,0.0,39.0,,0.5760714285714286,598,585100894723,Phan Quốc Sơn,680989
0,36200,38010.0,59111.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,31.332141485,0.0217351893619783,746,556348550871,Đặng Quốc Hùng,969113
1,9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,,0.6914285714285714,580,436212359960,Lê Thu Mai,563762
0,12200,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.973541612,1.0,4.0,39.973613155,0.0525090224030145,713,839157745838,Phan Văn Bình,288938
0,14900,72637.0,103297.0,DebtCon,Other,4.0,2.0,0.0,83.466086341,0.0,20.0,22.553039619,0.037078896640219,726,604468217278,Vũ Quốc Vân,613190
1,14000,67881.0,93390.0,DebtCon,,,,,,,,,0.079954678703532,697,680324580720,Lê Văn Lan,000796
0,15000,50000.0,90000.0,DebtCon,ProfExe,5.5,0.0,0.0,130.86666667,2.0,22.0,,0.036153710630184,727,62144981709,Bùi Quốc Vân,566155
0,8700,68186.0,82518.0,HomeImp,Other,1.0,0.0,0.0,105.10225507,0.0,7.0,36.44893885,0.0487397791074342,716,510837366237,Nguyễn Thùy Hà,508185
0,11400,28043.0,87684.0,HomeImp,ProfExe,20.0,1.0,1.0,229.17795924,0.0,10.0,25.489994512,0.169013724704468,666,171109597112,Hoàng Quốc Lan,031647
0,31500,224572.0,282839.0,DebtCon,ProfExe,7.0,0.0,1.0,212.75533106,0.0,29.0,16.626488981,0.0039105982772756,809,988027483122,Huỳnh Thị Vân,029178
0,26500,34678.0,68000.0,DebtCon,Mgr,14.0,1.0,0.0,88.3,6.0,16.0,,0.0230855357457188,744,390940909383,Trần Đức Hà,013555
0,30400,55429.0,103948.0,DebtCon,Office,3.0,0.0,0.0,182.48416421,1.0,25.0,35.150980788,0.0118769468557737,768,758147892423,Phạm Quốc Bình,345289
1,20000,,115750.0,HomeImp,Other,,0.0,2.0,132.53333333,0.0,10.0,,0.422915232318458,620,918379561062,Vũ Hồng Linh,283088
0,20700,110307.0,140902.0,DebtCon,Office,13.0,0.0,1.0,243.32391625,0.0,24.0,41.336740097,0.0047468193122232,802,135533320936,Trần Hồng Vân,414480
1,13500,83673.0,109000.0,HomeImp,Mgr,2.3,0.0,1.0,238.4,3.0,57.0,,0.3881271498639666,625,958513588450,Phạm Quốc Sơn,245182
0,25400,82553.0,107422.0,DebtCon,Mgr,9.0,1.0,0.0,305.75970536,2.0,29.0,32.72167844,0.0599927718432008,708,291633821831,Lê Minh Sơn,566583
0,11700,68059.0,86216.0,DebtCon,Other,3.0,,,175.65856785,,35.0,30.253969922,0.006303598138163,791,725880270968,Phạm Hồng Vân,149143
0,9400,85448.0,94101.0,DebtCon,Other,2.0,0.0,0.0,104.11336317,2.0,32.0,39.54184797,0.0278810754543724,737,192624251412,Lê Thị Hà,267502
0,31800,34302.0,77481.0,DebtCon,Other,10.0,,,123.46882703,,24.0,33.634689054,0.0075925061971602,785,77561766607,Bùi Thị Mai,305846
0,16800,62557.0,95747.0,DebtCon,Other,0.0,0.0,0.0,188.18900504,1.0,31.0,35.285844744,0.0285282071376045,736,987891594307,Đặng Hồng Vân,983158
0,16500,74263.0,98922.0,DebtCon,Office,0.0,0.0,0.0,139.83124654,3.0,20.0,31.814429354,0.0049755140605297,800,421894712583,Bùi Xuân Vân,636956
0,4900,170986.0,245300.0,DebtCon,Sales,,0.0,0.0,131.93333333,0.0,22.0,,0.260170629895794,647,683627325619,Bùi Xuân Sơn,691003
0,11200,56842.0,66710.0,HomeImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765,0.0305271070902225,734,616609923720,Bùi Văn Phương,970169
0,20000,46775.0,70236.0,DebtCon,ProfExe,9.0,0.0,0.0,179.08237426,1.0,41.0,40.430695412,0.0168494523240864,756,158392831350,Nguyễn Đức Hà,766935
0,21400,70112.0,94849.0,DebtCon,Other,4.0,0.0,0.0,109.78032096,1.0,29.0,35.630504854,0.0216045667892773,746,301120705511,Phạm Đức Lan,064115
0,44100,,51165.0,DebtCon,Other,,5.0,,130.4969829,,19.0,27.10511582,0.0115948634262497,769,545313815860,Phan Văn Bình,187590
1,7300,60890.0,75785.0,DebtCon,Other,6.0,0.0,1.0,45.966666667,0.0,13.0,,0.4051792495021263,623,678067185325,Phạm Minh Vân,012012
0,10700,126751.0,184554.0,DebtCon,Other,8.0,0.0,0.0,225.87035215,0.0,19.0,34.13705457,0.0067022212670114,789,989762461272,Phan Thị Lan,541147
0,22800,64659.0,96063.0,DebtCon,Mgr,8.0,0.0,0.0,201.06828707,2.0,18.0,31.541822123,0.0053295460106353,798,557625440251,Hoàng Xuân Thảo,468138
0,24300,41323.0,73309.0,DebtCon,Other,27.0,0.0,1.0,298.18590413,2.0,32.0,36.155277517,0.036297356466219,727,434473115422,Phạm Văn Vân,708908
0,14900,56506.0,81390.0,HomeImp,ProfExe,12.0,0.0,2.0,170.76666667,0.0,14.0,,0.0828974086795475,696,307738444104,Bùi Hồng Phương,269381
0,15900,46731.0,71521.0,DebtCon,ProfExe,18.0,0.0,0.0,192.14423547,0.0,22.0,40.361769906,0.0190470054478374,751,448321821758,Đặng Hải Linh,837610
1,5000,31000.0,47350.0,HomeImp,ProfExe,12.0,,,,,,,0.4624132596182285,614,210020407047,Huỳnh Văn Phương,584770
0,22300,69002.0,105292.0,DebtCon,Office,8.0,,0.0,96.342139921,2.0,17.0,35.755106732,0.0458135423763824,718,442486919021,Phan Xuân Bình,290745
0,42900,8117.0,66731.0,HomeImp,Office,,0.0,0.0,315.25481892,0.0,19.0,13.312355906,0.0058806514797456,794,896350719263,Huỳnh Đức Vân,315337
0,12000,38130.0,68707.0,DebtCon,Office,23.0,0.0,0.0,234.88798047,1.0,29.0,26.301236902,0.0005535416959867,850,68021865371,Hoàng Minh Sơn,834039
